lon,lat,ROUTE_NUMBER,DELAY,Current_Stop,From,Destination,Direction,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.6674,48.40282,REX 1964 ,-60,Slovenské Nové Mesto,Čierna nad Tisou,Košice,25,1615009171233,6,6,39,31
21.6674,48.40282,REX 1964 ,-60,Slovenské Nové Mesto,Čierna nad Tisou,Košice,25,1615009186242,6,6,39,46
21.519728,49.019015,Os 9105 ,0,Hanušovce nad Topľou,Prešov,Humenné,12,1615009561284,6,6,46,1
21.56926,48.98993,Os 9105 ,0,Čierne nad Topľou,Prešov,Humenné,12,1615009951437,6,6,52,31
21.94706,48.96574,Os 8907 ,540,Udavské,Humenné,Medzilaborce,52,1615010311555,6,6,58,31
21.31413,49.14945,Os 9281 ,0,Raslavice,Prešov,Bardejov,4,1615010461603,6,7,1,1
22.05519,48.95489,Os 9406 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1615010476617,6,7,1,16
21.241086,48.873332,Os 8584 ,240,Ličartovce,Košice,Prešov,11,1615010581643,6,7,3,1
22.05519,48.95489,Os 9407 ,240,Dlhé nad Cirochou,Humenné,Stakčín,6,1615010791691,6,7,6,31
21.32044,49.04386,Os 9104 ,0,Kapušany pri Prešove,Humenné,Prešov,3,1615011046767,6,7,10,46
21.990302,48.933803,Os 9406 ,540,Kamenica nad Cirochou,Stakčín,Humenné,5,1615011751992,6,7,22,31
20.52637,49.25529,Os 8308 ,0,Podolínec,Stará Ľubovňa,Poprad-Tatry,22,1615013342448,6,7,49,2
21.89858,48.75074,REX 1904 ,120,Michalovce,Humenné,Košice,10,1615013642547,6,7,54,2
21.22393,48.85288,Os 8506 ,240,Kysak,Košice,Lipany,21,1615013852598,6,7,57,32
21.6262,48.52172,Os 8808 ,240,Michaľany,Čierna nad Tisou,Košice,25,1615014092673,6,8,1,32
21.133704,48.87403,Os 7809 ,0,Malá Lodina,Liptovský Mikuláš,Košice,46,1615014392725,6,8,6,32
21.22393,48.85288,RJ 1012 Regiojet,240,Kysak,Košice,Čadca št. hr.,62,1615014437758,6,8,7,17
21.83458,48.67913,REX 1904 ,420,Bánovce nad Ondavou,Humenné,Košice,10,1615014512896,6,8,8,32
21.57934,48.58169,Os 8808 ,120,Kuzmice,Čierna nad Tisou,Košice,25,1615014527801,6,8,8,47
21.6262,48.52172,Os 8807 ,180,Michaľany,Košice,Čierna nad Tisou,8,1615014572923,6,8,9,32
21.249126,48.983379,Os 8506 ,240,Prešov,Košice,Lipany,21,1615015293024,6,8,21,33
21.629827,48.61264,REX 1904 ,0,Čeľovce,Humenné,Košice,10,1615015353025,6,8,22,33
21.24601,48.7958,Os 7809 ,180,Kostoľany nad Hornádom,Liptovský Mikuláš,Košice,46,1615016103248,6,8,35,3
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,4,1615017603733,6,9,0,3
21.31413,49.14945,Os 9209 ,0,Raslavice,Prešov,Bardejov,4,1615017618589,6,9,0,18
21.0886,49.10324,Os 8511 ,0,Sabinov,Lipany,Košice,18,1615018683841,6,9,18,3
21.56926,48.98993,Os 9111 ,0,Čierne nad Topľou,Prešov,Humenné,12,1615019404050,6,9,30,4
20.52637,49.25529,Os 8312 ,180,Podolínec,Stará Ľubovňa,Poprad-Tatry,22,1615019734187,6,9,35,34
21.01324,48.89469,RR 767 TATRAN,120,Margecany,Trenčín,Košice,48,1615019869227,6,9,37,49
21.90506,49.26186,Os 8911 ,0,Medzilaborce,Humenné,Medzilaborce mesto,13,1615020484330,6,9,48,4
21.67319,48.89062,Os 9111 ,0,Vranov nad Topľou,Prešov,Humenné,12,1615020514332,6,9,48,34
21.01324,48.89469,Os 7810 ,0,Margecany,Košice,Poprad-Tatry,9,1615021039481,6,9,57,19
21.83458,48.67913,EN 443 Slovakia,360,Bánovce nad Ondavou,Žilina,Humenné,45,1615021474604,6,10,4,34
21.83458,48.67913,EN 443 Slovakia,360,Bánovce nad Ondavou,Žilina,Humenné,45,1615021489681,6,10,4,49
21.67319,48.89062,Os 9112 ,0,Vranov nad Topľou,Humenné,Prešov,3,1615021939801,6,10,12,19
21.24837,48.63143,Os 6412 ,0,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,35,1615022705088,6,10,25,5
21.20295,49.04477,Os 8510 ,0,Veľký Šariš,Kysak,Lipany,0,1615023110191,6,10,31,50
20.52637,49.25529,Os 8311 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1615023215209,6,10,33,35
21.519728,49.019015,Os 9112 ,0,Hanušovce nad Topľou,Humenné,Prešov,3,1615023455314,6,10,37,35
21.6674,48.40282,Os 8814 ,-60,Slovenské Nové Mesto,Čierna nad Tisou,Košice,25,1615024010446,6,10,46,50
21.95465,49.05145,Os 8915 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1615024865672,6,11,1,5
21.95465,49.05145,Os 8915 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1615024895684,6,11,1,35
21.0886,49.10324,Os 8515 ,0,Sabinov,Lipany,Košice,18,1615025916020,6,11,18,36
21.0886,49.10324,Os 8515 ,0,Sabinov,Lipany,Košice,18,1615025931020,6,11,18,51
